obsymd,rwl,iqty,tdqty,edqty,spdqty,otltdqty,itqty,rf
1995-12-24,129.5,15.5,59.9,59.9,0.0,0.0,0.0,1.5
1995-12-25,129.43,8.1,59.8,59.8,0.0,0.0,0.0,0.0
1995-12-26,129.36,9.5,61.1,61.1,0.0,0.0,0.0,0.0
1995-12-27,129.28,15.0,59.1,59.1,0.0,0.0,0.0,0.0
1995-12-28,129.22,10.7,69.4,69.4,0.0,0.0,0.0,4.7
1995-12-29,129.16,9.9,61.1,61.1,0.0,0.0,0.0,0.5
1995-12-30,129.08,8.6,59.8,59.8,0.0,0.0,0.0,0.0
1995-12-31,129.01,8.6,59.7,59.7,0.0,0.0,0.0,0.8
1996-01-01,128.94,10.9,69.2,69.2,0.0,0.0,0.0,0.0
1996-01-02,128.85,11.9,70.0,70.0,0.0,0.0,0.0,0.1
1996-01-03,128.77,11.0,69.0,69.0,0.0,0.0,0.0,0.1
1996-01-04,128.68,9.6,69.6,69.6,0.0,0.0,0.0,0.0
1996-01-05,128.6,10.3,68.0,68.0,0.0,0.0,0.0,2.7
1996-01-06,128.51,11.5,69.0,69.0,0.0,0.0,0.0,2.6
1996-01-07,128.46,11.1,68.4,68.4,0.0,0.0,0.0,2.3
1996-01-08,128.35,12.8,70.0,70.0,0.0,0.0,0.0,0.6
1996-01-09,128.29,11.8,68.9,68.9,0.0,0.0,0.0,0.0
1996-01-10,128.21,13.9,70.6,70.6,0.0,0.0,0.0,0.0
1996-01-11,128.12,12.6,70.0,70.0,0.0,0.0,0.0,0.0
1996-01-12,128.04,12.8,69.5,69.5,0.0,0.0,0.0,0.0
1996-01-13,127.94,10.4,59.9,59.9,0.0,0.0,0.0,0.0
1996-01-14,127.91,10.6,60.0,60.0,0.0,0.0,0.0,14.3
1996-01-15,127.84,16.9,45.1,45.1,0.0,0.0,0.0,8.8
1996-01-16,127.8,18.5,60.0,60.0,0.0,0.0,0.0,0.4
1996-01-17,127.75,18.7,54.6,54.6,0.0,0.0,0.0,0.0
1996-01-18,127.7,17.2,59.3,59.3,0.0,0.0,0.0,0.0
1996-01-19,127.64,21.4,59.8,59.8,0.0,0.0,0.0,0.0
1996-01-20,127.57,19.7,58.1,58.1,0.0,0.0,0.0,0.0
1996-01-21,127.52,15.2,57.1,57.1,0.0,0.0,0.0,0.0
1996-01-22,127.45,18.2,60.7,60.7,0.0,0.0,0.0,0.0
1996-01-23,127.38,16.5,59.3,59.3,0.0,0.0,0.0,0.0
1996-01-24,127.3,14.5,59.2,59.2,0.0,0.0,0.0,0.0
1996-01-25,127.25,12.1,60.7,60.7,0.0,0.0,0.0,0.0
1996-01-26,127.18,10.6,59.0,59.0,0.0,0.0,0.0,0.0
1996-01-27,127.1,11.3,59.5,59.5,0.0,0.0,0.0,0.0
1996-01-28,127.04,11.3,60.0,60.0,0.0,0.0,0.0,1.2
1996-01-29,126.95,9.4,59.5,59.5,0.0,0.0,0.0,0.7
1996-01-30,126.9,11.7,59.6,59.6,0.0,0.0,0.0,0.0
1996-01-31,126.82,7.9,59.6,59.6,0.0,0.0,0.0,0.5
1996-02-01,126.72,7.2,65.2,65.2,0.0,0.0,0.0,0.0
1996-02-02,126.63,6.1,63.8,63.8,0.0,0.0,0.0,0.0
1996-02-03,126.55,6.6,65.0,65.0,0.0,0.0,0.0,0.0
1996-02-04,126.48,6.3,64.5,64.5,0.0,0.0,0.0,17.8
1996-02-05,126.38,7.6,65.8,65.8,0.0,0.0,0.0,4.9
1996-02-06,126.3,6.8,64.7,64.7,0.0,0.0,0.0,0.0
1996-02-07,126.21,6.2,64.6,64.6,0.0,0.0,0.0,0.0
1996-02-08,126.12,8.2,67.7,67.7,0.0,0.0,0.0,0.0
1996-02-09,126.04,8.8,64.9,64.9,0.0,0.0,0.0,0.4
1996-02-10,125.94,7.7,64.9,64.9,0.0,0.0,0.0,0.0
1996-02-11,125.88,12.9,66.0,66.0,0.0,0.0,0.0,0.0
1996-02-12,125.78,10.1,65.0,65.0,0.0,0.0,0.0,0.0
1996-02-13,125.69,7.2,64.7,64.7,0.0,0.0,0.0,0.0
1996-02-14,125.61,11.7,64.4,64.4,0.0,0.0,0.0,0.0
1996-02-15,125.53,12.4,65.0,65.0,0.0,0.0,0.0,0.2
1996-02-16,125.46,9.4,64.5,64.5,0.0,0.0,0.0,3.3
1996-02-17,125.37,8.9,65.1,65.1,0.0,0.0,0.0,2.3
1996-02-18,125.3,25.0,64.2,64.2,0.0,0.0,0.0,18.4
1996-02-19,125.23,13.1,65.1,65.1,0.0,0.0,0.0,0.3
1996-02-20,125.16,15.6,67.6,67.6,0.0,0.0,0.0,0.0
1996-02-21,125.05,16.4,64.6,64.6,0.0,0.0,0.0,0.0
1996-02-22,124.99,13.0,64.7,64.7,0.0,0.0,0.0,0.0
1996-02-23,124.92,15.6,64.6,64.6,0.0,0.0,0.0,0.0
1996-02-24,124.84,10.9,64.9,64.9,0.0,0.0,0.0,0.0
1996-02-25,124.78,19.9,64.8,64.8,0.0,0.0,0.0,0.0
1996-02-26,124.67,13.6,64.8,64.8,0.0,0.0,0.0,0.0
1996-02-27,124.59,13.8,64.8,64.8,0.0,0.0,0.0,0.0
1996-02-28,124.53,11.1,59.5,59.5,0.0,0.0,0.0,0.0
1996-02-29,124.44,11.6,59.9,59.9,0.0,0.0,0.0,0.4
1996-03-01,124.36,13.5,60.4,60.4,0.0,0.0,0.0,1.5
1996-03-02,124.29,9.9,60.5,60.5,0.0,0.0,0.0,0.0
1996-03-03,124.23,10.0,60.5,60.5,0.0,0.0,0.0,0.0
1996-03-04,124.13,11.5,59.9,59.9,0.0,0.0,0.0,2.8
1996-03-05,124.06,10.5,59.5,59.5,0.0,0.0,0.0,0.0
1996-03-06,123.98,10.2,60.4,60.4,0.0,0.0,0.0,0.0
1996-03-07,123.94,39.8,39.8,39.8,0.0,0.0,0.0,25.9
1996-03-08,123.96,71.7,40.4,40.4,0.0,0.0,0.0,0.3
1996-03-09,123.94,27.1,39.6,39.6,0.0,0.0,0.0,1.4
1996-03-10,123.95,28.4,59.7,59.7,0.0,0.0,0.0,0.0
1996-03-11,123.9,28.8,60.0,60.0,0.0,0.0,0.0,4.7
1996-03-12,123.83,25.8,60.0,60.0,0.0,0.0,0.0,0.0
1996-03-13,123.78,25.8,60.0,60.0,0.0,0.0,0.0,0.0
1996-03-14,123.71,22.5,59.7,59.7,0.0,0.0,0.0,0.0
1996-03-15,123.67,22.4,59.6,59.6,0.0,0.0,0.0,0.2
1996-03-16,123.59,41.5,60.0,60.0,0.0,0.0,0.0,19.1
1996-03-17,123.65,120.4,39.8,39.8,0.0,0.0,0.0,6.5
1996-03-18,123.79,119.5,13.7,13.7,0.0,0.0,0.0,0.5
1996-03-19,123.96,113.8,51.3,51.3,0.0,0.0,0.0,0.0
1996-03-20,124.02,94.4,50.5,50.5,0.0,0.0,0.0,0.0
1996-03-21,124.06,68.2,49.4,49.4,0.0,0.0,0.0,20.2
1996-03-22,124.15,109.3,40.1,40.1,0.0,0.0,0.0,1.1
1996-03-23,124.25,106.6,49.8,49.8,0.0,0.0,0.0,0.9
1996-03-24,124.33,93.9,49.6,49.6,0.0,0.0,0.0,0.5
1996-03-25,124.37,70.8,39.1,39.1,0.0,0.0,0.0,0.0
1996-03-26,124.43,66.8,47.2,47.2,0.0,0.0,0.0,0.0
1996-03-27,124.47,62.4,30.6,30.6,0.0,0.0,0.0,0.0
1996-03-28,124.51,72.1,40.3,40.3,0.0,0.0,0.0,0.0
1996-03-29,124.59,86.8,29.4,29.4,0.0,0.0,0.0,7.4
1996-03-30,124.7,150.2,12.3,12.3,0.0,0.0,0.0,16.2
1996-03-31,125.04,345.5,19.1,19.1,0.0,0.0,0.0,0.0
1996-04-01,125.48,261.1,51.3,51.3,0.0,0.0,0.0,0.9
1996-04-02,125.73,181.4,48.9,48.9,0.0,0.0,0.0,0.0
1996-04-03,125.88,138.8,71.7,71.7,0.0,0.0,0.0,0.0
1996-04-04,125.99,115.1,75.8,75.8,0.0,0.0,0.0,0.0
1996-04-05,125.98,96.6,96.6,96.6,0.0,0.0,0.0,0.0
1996-04-06,125.97,80.0,93.4,93.4,0.0,0.0,0.0,1.3
1996-04-07,125.97,72.6,99.3,99.3,0.0,0.0,0.0,0.2
1996-04-08,125.92,69.2,95.8,95.8,0.0,0.0,0.0,0.0
1996-04-09,125.89,76.6,97.2,97.2,0.0,0.0,0.0,0.0
1996-04-10,125.83,87.8,94.5,94.5,0.0,0.0,0.0,0.0
1996-04-11,125.82,76.7,96.5,96.5,0.0,0.0,0.0,0.0
1996-04-12,125.79,73.4,99.9,99.9,0.0,0.0,0.0,0.0
1996-04-13,125.74,65.2,91.7,91.7,0.0,0.0,0.0,0.0
1996-04-14,125.7,56.8,96.4,96.4,0.0,0.0,0.0,0.0
1996-04-15,125.64,55.5,95.0,95.0,0.0,0.0,0.0,0.0
1996-04-16,125.58,56.1,95.6,95.6,0.0,0.0,0.0,0.0
1996-04-17,125.52,65.7,105.1,105.1,0.0,0.0,0.0,27.0
1996-04-18,125.49,118.9,105.8,105.8,0.0,0.0,0.0,0.0
1996-04-19,125.65,258.2,106.6,106.6,0.0,0.0,0.0,0.0
1996-04-20,125.82,189.3,96.5,96.5,0.0,0.0,0.0,0.9
1996-04-21,125.93,153.7,93.9,93.9,0.0,0.0,0.0,0.3
1996-04-22,125.98,117.9,98.0,98.0,0.0,0.0,0.0,0.0
1996-04-23,126.0,93.2,106.5,106.5,0.0,0.0,0.0,0.0
1996-04-24,125.99,99.8,106.4,106.4,0.0,0.0,0.0,0.0
1996-04-25,125.93,73.9,107.2,107.2,0.0,0.0,0.0,0.0
1996-04-26,125.9,78.1,104.7,104.7,0.0,0.0,0.0,0.0
1996-04-27,125.86,76.2,109.3,109.3,0.0,0.0,0.0,0.0
1996-04-28,125.77,77.0,182.8,182.8,0.0,0.0,0.0,0.0
1996-04-29,125.58,82.3,181.1,181.1,0.0,0.0,0.0,4.5
1996-04-30,125.46,73.5,178.3,178.3,0.0,0.0,0.0,10.8
1996-05-01,125.38,98.5,176.8,176.8,0.0,0.0,0.0,0.7
1996-05-02,125.27,124.7,182.6,182.6,0.0,0.0,0.0,0.9
1996-05-03,125.16,116.0,177.6,177.6,0.0,0.0,0.0,0.0
1996-05-04,125.07,124.3,130.8,130.8,0.0,0.0,0.0,7.5
1996-05-05,125.09,130.4,182.1,182.1,0.0,0.0,0.0,0.0
1996-05-06,124.97,103.7,129.5,129.5,0.0,0.0,0.0,0.0
1996-05-07,124.92,89.2,172.1,172.1,0.0,0.0,0.0,0.1
1996-05-08,124.8,74.2,170.4,170.4,0.0,0.0,0.0,5.9
1996-05-09,124.65,77.9,173.6,173.6,0.0,0.0,0.0,0.0
1996-05-10,124.51,69.5,152.1,152.1,0.0,0.0,0.0,0.0
1996-05-11,124.37,69.4,151.6,151.6,0.0,0.0,0.0,0.8
1996-05-12,124.27,62.8,169.8,169.8,0.0,0.0,0.0,0.0
1996-05-13,124.05,64.1,170.5,170.5,0.0,0.0,0.0,0.5
1996-05-14,123.9,60.7,172.8,172.8,0.0,0.0,0.0,0.2
1996-05-15,123.7,52.3,206.8,206.8,0.0,0.0,0.0,0.0
1996-05-16,123.45,31.7,130.0,130.0,0.0,0.0,0.0,0.0
1996-05-17,123.3,33.6,133.8,133.8,0.0,0.0,0.0,0.0
1996-05-18,123.13,33.1,130.4,130.4,0.0,0.0,0.0,0.0
1996-05-19,122.99,33.5,130.4,130.4,0.0,0.0,0.0,0.0
1996-05-20,122.8,34.8,131.0,131.0,0.0,0.0,0.0,8.7
1996-05-21,122.67,41.0,136.8,136.8,0.0,0.0,0.0,7.3
1996-05-22,122.52,61.9,133.4,133.4,0.0,0.0,0.0,0.0
1996-05-23,122.37,42.6,131.6,131.6,0.0,0.0,0.0,0.0
1996-05-24,122.23,39.4,128.0,128.0,0.0,0.0,0.0,0.0
1996-05-25,122.08,36.6,130.6,130.6,0.0,0.0,0.0,0.0
1996-05-26,121.94,39.3,132.7,132.7,0.0,0.0,0.0,0.0
1996-05-27,121.74,35.6,134.4,134.4,0.0,0.0,0.0,0.5
1996-05-28,121.58,32.3,130.5,130.5,0.0,0.0,0.0,0.5
1996-05-29,121.41,30.1,131.2,131.2,0.0,0.0,0.0,0.0
1996-05-30,121.23,27.1,129.9,129.9,0.0,0.0,0.0,0.0
1996-05-31,121.04,22.9,130.7,130.7,0.0,0.0,0.0,0.0
1996-06-01,120.97,22.0,150.2,150.2,0.0,0.0,0.0,0.0
1996-06-02,120.58,24.1,152.7,152.7,0.0,0.0,0.0,0.0
1996-06-03,120.33,25.8,153.4,153.4,0.0,0.0,0.0,0.0
1996-06-04,120.09,21.4,151.0,151.0,0.0,0.0,0.0,0.0
1996-06-05,119.86,18.6,149.6,149.6,0.0,0.0,0.0,0.0
1996-06-06,119.65,18.8,150.5,150.5,0.0,0.0,0.0,0.0
1996-06-07,119.4,27.1,150.0,150.0,0.0,0.0,0.0,1.9
1996-06-08,119.18,21.6,149.5,149.5,0.0,0.0,0.0,0.1
1996-06-09,118.95,25.2,152.0,152.0,0.0,0.0,0.0,0.0
1996-06-10,118.71,48.7,152.0,152.0,0.0,0.0,0.0,6.4
1996-06-11,118.48,32.5,152.2,152.2,0.0,0.0,0.0,0.3
1996-06-12,118.22,29.4,153.3,153.3,0.0,0.0,0.0,0.0
1996-06-13,117.98,21.9,159.8,159.8,0.0,0.0,0.0,0.0
1996-06-14,117.72,20.0,161.8,161.8,0.0,0.0,0.0,0.0
1996-06-15,117.47,20.3,160.7,160.7,0.0,0.0,0.0,0.6
1996-06-16,117.2,63.6,159.7,159.7,0.0,0.0,0.0,8.4
1996-06-17,117.07,80.5,111.2,111.2,0.0,0.0,0.0,55.1
1996-06-18,117.12,191.9,137.4,137.4,0.0,0.0,0.0,18.9
1996-06-19,117.36,493.0,408.8,408.8,0.0,0.0,0.0,0.0
1996-06-20,117.2,270.8,399.9,399.9,0.0,0.0,0.0,5.2
1996-06-21,116.9,223.3,400.0,400.0,0.0,0.0,0.0,12.7
1996-06-22,116.47,191.7,399.8,399.8,0.0,0.0,0.0,6.7
1996-06-23,116.19,256.4,399.6,399.6,0.0,0.0,0.0,0.2
1996-06-24,115.86,315.1,400.3,400.3,0.0,0.0,0.0,26.5
1996-06-25,115.89,485.6,400.4,400.4,0.0,0.0,0.0,10.0
1996-06-26,116.19,547.2,399.2,399.2,0.0,0.0,0.0,0.2
1996-06-27,116.37,444.0,400.8,400.8,0.0,0.0,0.0,11.5
1996-06-28,116.3,347.9,496.4,496.4,0.0,0.0,0.0,2.1
1996-06-29,115.94,303.9,497.7,497.7,0.0,0.0,0.0,9.8
1996-06-30,115.52,314.6,496.3,496.3,0.0,0.0,0.0,5.6
1996-07-01,115.22,368.8,460.9,460.9,0.0,0.0,0.0,4.8
1996-07-02,115.02,347.6,470.9,470.9,0.0,0.0,0.0,0.1
1996-07-03,114.61,260.2,494.4,494.4,0.0,0.0,0.0,0.0
1996-07-04,113.79,231.8,616.7,616.7,0.0,0.0,0.0,36.0
1996-07-05,113.19,482.9,568.5,568.5,0.0,0.0,0.0,7.7
1996-07-06,113.54,633.3,400.4,400.4,0.0,0.0,0.0,0.0
1996-07-07,113.85,407.9,399.2,399.2,0.0,0.0,0.0,0.3
1996-07-08,113.73,293.4,397.6,397.6,0.0,0.0,0.0,0.1
1996-07-09,113.36,217.0,363.9,363.9,0.0,0.0,0.0,0.0
1996-07-10,113.17,167.7,150.7,150.7,0.0,0.0,0.0,0.0
1996-07-11,113.19,139.1,122.1,122.1,0.0,0.0,0.0,0.0
1996-07-12,113.23,130.6,130.6,130.6,0.0,0.0,0.0,0.0
1996-07-13,113.21,130.6,130.6,130.6,0.0,0.0,0.0,8.0
1996-07-14,113.25,112.8,129.9,129.9,0.0,0.0,0.0,0.2
1996-07-15,113.14,121.0,129.5,129.5,0.0,0.0,0.0,16.5
1996-07-16,113.16,141.4,124.3,124.3,0.0,0.0,0.0,4.1
1996-07-17,113.23,125.9,108.8,108.8,0.0,0.0,0.0,0.0
1996-07-18,113.13,118.4,152.6,152.6,0.0,0.0,0.0,0.0
1996-07-19,113.14,103.5,103.5,103.5,0.0,0.0,0.0,0.0
1996-07-20,113.14,85.9,73.1,73.1,0.0,0.0,0.0,19.2
1996-07-21,113.28,154.7,90.4,90.4,0.0,0.0,0.0,15.8
1996-07-22,113.77,548.8,2.9,2.9,0.0,0.0,0.0,31.5
1996-07-23,115.63,868.6,9.5,9.5,0.0,0.0,0.0,1.6
1996-07-24,116.9,462.3,30.2,30.2,0.0,0.0,0.0,0.1
1996-07-25,117.53,302.6,111.7,111.7,0.0,0.0,0.0,0.0
1996-07-26,117.82,231.5,109.6,109.6,0.0,0.0,0.0,12.1
1996-07-27,118.01,238.2,114.9,114.9,0.0,0.0,0.0,20.2
1996-07-28,119.24,1496.3,256.5,256.5,0.0,0.0,0.0,41.2
1996-07-29,121.38,1026.1,174.4,174.4,0.0,0.0,0.0,0.5
1996-07-30,122.39,572.0,115.1,115.1,0.0,0.0,0.0,0.1
1996-07-31,122.95,367.4,119.4,119.4,0.0,0.0,0.0,0.0
1996-08-01,123.26,254.0,119.6,119.6,0.0,0.0,0.0,0.1
1996-08-02,123.42,194.2,120.4,120.4,0.0,0.0,0.0,0.1
1996-08-03,123.54,166.1,73.5,73.5,0.0,0.0,0.0,0.4
1996-08-04,123.69,144.2,69.8,69.8,0.0,0.0,0.0,5.1
1996-08-05,123.79,126.1,70.1,70.1,0.0,0.0,0.0,0.1
1996-08-06,123.84,119.0,119.0,119.0,0.0,0.0,0.0,0.0
1996-08-07,123.82,88.6,119.7,119.7,0.0,0.0,0.0,0.0
1996-08-08,123.77,95.4,120.3,120.3,0.0,0.0,0.0,1.7
1996-08-09,123.71,75.0,118.4,118.4,0.0,0.0,0.0,0.0
1996-08-10,123.63,71.4,121.1,121.1,0.0,0.0,0.0,0.2
1996-08-11,123.57,70.2,118.8,118.8,0.0,0.0,0.0,0.1
1996-08-12,123.35,54.3,250.5,250.5,0.0,0.0,0.0,0.0
1996-08-13,122.96,40.3,444.6,444.6,0.0,0.0,0.0,0.0
1996-08-14,122.29,66.4,238.6,238.6,0.0,0.0,0.0,1.2
1996-08-15,122.23,50.2,50.2,50.2,0.0,0.0,0.0,0.1
1996-08-16,122.21,38.6,50.4,50.4,0.0,0.0,0.0,0.7
1996-08-17,122.21,41.9,30.1,30.1,0.0,0.0,0.0,0.2
1996-08-18,122.25,50.6,32.9,32.9,0.0,0.0,0.0,0.0
1996-08-19,122.02,44.6,309.0,309.0,0.0,0.0,0.0,0.2
1996-08-20,121.67,43.7,206.3,206.3,0.0,0.0,0.0,4.2
1996-08-21,121.47,35.8,144.6,144.6,0.0,0.0,0.0,3.8
1996-08-22,121.26,37.1,151.6,151.6,0.0,0.0,0.0,10.2
1996-08-23,121.07,54.9,145.2,145.2,0.0,0.0,0.0,2.2
1996-08-24,120.93,51.2,102.2,102.2,0.0,0.0,0.0,0.1
1996-08-25,120.87,47.1,81.0,81.0,0.0,0.0,0.0,2.1
1996-08-26,120.85,60.0,37.4,37.4,0.0,0.0,0.0,24.9
1996-08-27,120.99,218.6,36.9,36.9,0.0,0.0,0.0,51.3
1996-08-28,121.61,486.7,0.0,0.0,0.0,0.0,0.0,4.9
1996-08-29,122.32,346.8,26.8,26.8,0.0,0.0,0.0,0.2
1996-08-30,122.77,253.2,42.8,42.8,0.0,0.0,0.0,0.9
1996-08-31,123.05,186.3,28.4,28.4,0.0,0.0,0.0,0.3
1996-09-01,123.26,137.9,40.1,40.1,0.0,0.0,0.0,0.0
1996-09-02,123.39,107.8,40.3,40.3,0.0,0.0,0.0,0.0
1996-09-03,123.49,89.7,40.4,40.4,0.0,0.0,0.0,0.1
1996-09-04,123.56,77.0,40.0,40.0,0.0,0.0,0.0,0.2
1996-09-05,123.62,71.1,40.1,40.1,0.0,0.0,0.0,0.0
1996-09-06,123.68,83.4,40.0,40.0,0.0,0.0,0.0,9.3
1996-09-07,123.73,77.3,40.0,40.0,0.0,0.0,0.0,0.1
1996-09-08,123.79,65.0,40.1,40.1,0.0,0.0,0.0,0.1
1996-09-09,123.82,58.7,40.0,40.0,0.0,0.0,0.0,2.8
1996-09-10,123.84,52.5,40.0,40.0,0.0,0.0,0.0,0.0
1996-09-11,123.87,59.6,40.9,40.9,0.0,0.0,0.0,0.0
1996-09-12,123.88,40.0,40.0,40.0,0.0,0.0,0.0,0.0
1996-09-13,123.89,46.2,40.0,40.0,0.0,0.0,0.0,0.0
1996-09-14,123.88,40.1,40.1,40.1,0.0,0.0,0.0,0.0
1996-09-15,123.89,40.0,40.0,40.0,0.0,0.0,0.0,0.0
1996-09-16,123.88,42.7,55.2,55.2,0.0,0.0,0.0,5.5
1996-09-17,123.86,31.6,50.3,50.3,0.0,0.0,0.0,1.9
1996-09-18,123.84,33.7,39.9,39.9,0.0,0.0,0.0,0.0
1996-09-19,123.84,40.0,40.0,40.0,0.0,0.0,0.0,1.8
1996-09-20,123.85,39.3,39.3,39.3,0.0,0.0,0.0,0.1
1996-09-21,123.84,46.1,39.9,39.9,0.0,0.0,0.0,0.1
1996-09-22,123.84,41.0,41.0,41.0,0.0,0.0,0.0,0.0
1996-09-23,123.82,32.8,39.0,39.0,0.0,0.0,0.0,0.0
1996-09-24,123.82,33.7,39.9,39.9,0.0,0.0,0.0,0.0
1996-09-25,123.79,30.7,40.0,40.0,0.0,0.0,0.0,0.0
1996-09-26,123.79,21.5,40.2,40.2,0.0,0.0,0.0,0.0
1996-09-27,123.77,22.1,40.8,40.8,0.0,0.0,0.0,0.0
1996-09-28,123.74,28.9,41.3,41.3,0.0,0.0,0.0,0.0
1996-09-29,123.73,27.6,40.0,40.0,0.0,0.0,0.0,0.0
1996-09-30,123.71,27.8,40.2,40.2,0.0,0.0,0.0,0.0
1996-10-01,123.67,28.4,40.8,40.8,0.0,0.0,0.0,0.0
1996-10-02,123.65,27.5,39.9,39.9,0.0,0.0,0.0,15.2
1996-10-03,123.65,27.7,40.1,40.1,0.0,0.0,0.0,2.0
1996-10-04,123.63,40.0,40.0,40.0,0.0,0.0,0.0,0.1
1996-10-05,123.62,33.9,40.1,40.1,0.0,0.0,0.0,0.0
1996-10-06,123.62,39.9,39.9,39.9,0.0,0.0,0.0,12.0
1996-10-07,123.62,39.9,39.9,39.9,0.0,0.0,0.0,0.5
1996-10-08,123.62,33.9,40.1,40.1,0.0,0.0,0.0,0.0
1996-10-09,123.6,29.1,41.4,41.4,0.0,0.0,0.0,0.0
1996-10-10,123.58,31.5,50.0,50.0,0.0,0.0,0.0,0.0
1996-10-11,123.55,27.7,40.0,40.0,0.0,0.0,0.0,0.0
1996-10-12,123.52,27.6,39.9,39.9,0.0,0.0,0.0,0.0
1996-10-13,123.51,27.8,40.1,40.1,0.0,0.0,0.0,0.0
1996-10-14,123.48,25.4,50.0,50.0,0.0,0.0,0.0,0.0
1996-10-15,123.44,19.3,50.0,50.0,0.0,0.0,0.0,0.0
1996-10-16,123.38,19.6,50.3,50.3,0.0,0.0,0.0,0.0
1996-10-17,123.33,19.4,50.1,50.1,0.0,0.0,0.0,0.0
1996-10-18,123.29,15.8,40.3,40.3,0.0,0.0,0.0,0.0
1996-10-19,123.24,15.6,40.0,40.0,0.0,0.0,0.0,0.0
1996-10-20,123.22,19.3,40.0,40.0,0.0,0.0,0.0,0.0
1996-10-21,123.19,15.6,40.0,40.0,0.0,0.0,0.0,0.0
1996-10-22,123.15,21.9,40.2,40.2,0.0,0.0,0.0,0.0
1996-10-23,123.12,21.8,40.1,40.1,0.0,0.0,0.0,0.0
1996-10-24,123.1,40.0,40.0,40.0,0.0,0.0,0.0,25.4
1996-10-25,123.11,49.5,37.3,37.3,0.0,0.0,0.0,6.4
1996-10-26,123.12,45.8,39.7,39.7,0.0,0.0,0.0,0.0
1996-10-27,123.13,34.0,40.1,40.1,0.0,0.0,0.0,0.0
1996-10-28,123.12,33.9,40.0,40.0,0.0,0.0,0.0,0.0
1996-10-29,123.11,34.3,40.4,40.4,0.0,0.0,0.0,0.0
1996-10-30,123.09,27.9,40.1,40.1,0.0,0.0,0.0,0.0
1996-10-31,123.07,34.1,40.2,40.2,0.0,0.0,0.0,4.3
1996-11-01,123.05,35.7,60.0,60.0,0.0,0.0,0.0,11.6
1996-11-02,122.96,35.4,89.9,89.9,0.0,0.0,0.0,1.4
1996-11-03,122.9,30.5,90.9,90.9,0.0,0.0,0.0,0.0
1996-11-04,122.81,36.0,90.2,90.2,0.0,0.0,0.0,2.4
1996-11-05,122.77,66.0,60.0,60.0,0.0,0.0,0.0,10.2
1996-11-06,122.75,64.5,88.6,88.6,0.0,0.0,0.0,0.0
1996-11-07,122.71,60.9,90.9,90.9,0.0,0.0,0.0,0.0
1996-11-08,122.64,60.1,90.1,90.1,0.0,0.0,0.0,0.5
1996-11-09,122.58,54.7,90.6,90.6,0.0,0.0,0.0,8.5
1996-11-10,122.59,66.3,60.3,60.3,0.0,0.0,0.0,0.0
1996-11-11,122.59,65.3,53.3,53.3,0.0,0.0,0.0,0.0
1996-11-12,122.6,60.1,60.1,60.1,0.0,0.0,0.0,7.0
1996-11-13,122.58,51.1,60.1,60.1,0.0,0.0,0.0,0.3
1996-11-14,122.56,47.0,59.0,59.0,0.0,0.0,0.0,0.0
1996-11-15,122.53,36.4,60.3,60.3,0.0,0.0,0.0,0.0
1996-11-16,122.46,29.1,60.0,60.0,0.0,0.0,0.0,0.0
1996-11-17,122.45,36.1,59.9,59.9,0.0,0.0,0.0,1.4
1996-11-18,122.41,31.8,61.5,61.5,0.0,0.0,0.0,0.0
1996-11-19,122.36,36.6,60.3,60.3,0.0,0.0,0.0,0.0
1996-11-20,122.32,36.4,60.1,60.1,0.0,0.0,0.0,1.3
1996-11-21,122.26,30.6,60.2,60.2,0.0,0.0,0.0,1.9
1996-11-22,122.21,25.2,60.6,60.6,0.0,0.0,0.0,0.0
1996-11-23,122.14,24.8,60.2,60.2,0.0,0.0,0.0,0.8
1996-11-24,122.1,24.6,59.9,59.9,0.0,0.0,0.0,0.4
1996-11-25,122.06,30.6,60.0,60.0,0.0,0.0,0.0,0.0
1996-11-26,122.01,31.1,60.4,60.4,0.0,0.0,0.0,4.1
1996-11-27,121.96,30.7,60.0,60.0,0.0,0.0,0.0,0.6
1996-11-28,121.9,25.2,60.3,60.3,0.0,0.0,0.0,0.0
1996-11-29,121.84,25.1,60.1,60.1,0.0,0.0,0.0,0.7
1996-11-30,121.76,25.5,60.4,60.4,0.0,0.0,0.0,3.1
1996-12-01,121.72,25.1,60.6,60.6,0.0,0.0,0.0,0.0
1996-12-02,121.65,25.3,60.1,60.1,0.0,0.0,0.0,0.0
1996-12-03,121.6,25.3,60.0,60.0,0.0,0.0,0.0,0.0
1996-12-04,121.51,33.1,90.8,90.8,0.0,0.0,0.0,17.6
1996-12-05,121.41,38.2,90.0,90.0,0.0,0.0,0.0,0.8
1996-12-06,121.33,24.4,70.3,70.3,0.0,0.0,0.0,0.0
1996-12-07,121.23,29.9,70.0,70.0,0.0,0.0,0.0,0.0
1996-12-08,121.19,31.2,71.2,71.2,0.0,0.0,0.0,0.0
1996-12-09,121.12,24.2,75.5,75.5,0.0,0.0,0.0,0.0
1996-12-10,121.04,27.6,50.3,50.3,0.0,0.0,0.0,0.0
1996-12-11,121.01,38.7,50.1,50.1,0.0,0.0,0.0,0.0
1996-12-12,120.97,25.9,59.9,59.9,0.0,0.0,0.0,0.0
1996-12-13,120.91,26.1,60.0,60.0,0.0,0.0,0.0,0.0
1996-12-14,120.83,26.2,60.1,60.1,0.0,0.0,0.0,0.0
